x1,x2
-3.950157754677920963e+00,1.570768019912432756e+00
-1.393693236556158066e+00,2.594482450998536027e+00
-2.960992478951949280e+00,1.072864688958209189e+00
-1.464290581779483791e+00,2.476333601288644104e+00
5.948371153970049008e-01,1.357756277542564227e+00
-1.192082663179559798e+00,2.131058755143512062e+00
-7.570904130643434371e-01,3.707695277452800031e+00
-7.021593112171404805e-01,2.818081617813651185e+00
-1.624727116811378380e+00,1.030372766520059713e+00
-3.687100134559303299e+00,3.418906393849266756e+00
-1.199650114131079803e+00,2.428477821973668238e+00
-4.264712967759245466e+00,6.714910905562838650e-01
1.416686552770944019e+00,2.165031906506486692e+00
1.810162178607701122e+00,2.998278823212484845e+00
-7.270341859271432838e+00,4.052709234198343502e+00
1.506621498859501695e+00,1.652923977275715162e+00
-7.431863998068175547e-01,1.745614604441137363e+00
-5.749848488649274003e-01,1.409556535528214027e+00
-2.398700182400967940e+00,2.412620301727230743e+00
3.060407060077630526e+00,1.565785027327070811e+00
1.616983264302088052e+00,3.573050422782722002e-01
-3.864856757660454889e+00,1.379638868735311164e+00
2.400099680505425326e-01,1.384922618361438929e+00
-6.017858975461747306e-01,3.045072643288787795e+00
-2.590706647286365794e+00,1.458128357351941018e+00
-5.855097573927388055e-01,2.432794943655913311e+00
-1.918195135569060739e-01,2.228999844357931970e+00
-3.580432136773979757e+00,-9.573212450472379231e-02
-4.082073182346348972e+00,1.816714094797000856e+00
-4.844822039133871883e+00,2.301063822133092351e+00
-2.371337191117192766e+00,1.130504828281105212e+00
-2.381996445205299295e+00,2.200754628257313161e+00
-5.907584210167415861e-01,3.442904190464002312e-01
-2.200648250832858643e+00,2.292769744499628448e+00
-3.475246090381108210e+00,1.031790562164885294e+00
9.040317885042892243e-01,8.323230151444203084e-01
-1.826500310177918696e+00,2.297910444636875660e+00
-5.720744389033258770e-01,7.224261446660049657e-01
1.027705197653868474e+00,1.564735248276872603e+00
-2.222841758917579291e+00,4.126678731347437790e+00
-1.363785071921819636e+00,2.023969033187215771e+00
-3.754813281874864295e+00,3.337847798598617466e+00
-3.857885482511180797e-01,2.955024426714931707e+00
1.403644811652408730e+00,3.303112097418151372e+00
-2.570847189915528297e+00,2.379001582971008499e+00
-2.053470589969860427e+00,2.657765399555963359e+00
-2.637530888459860279e-01,2.760915638273656825e+00
-3.091910860085790524e+00,5.145249654088837055e-01
-5.260708812806051071e+00,1.162018985245345970e+00
-6.537711218332859175e+00,2.222317467372201705e+00
-2.474828599557524100e+00,1.302062119931610473e+00
-9.968921968018653601e-01,2.077671427887974875e+00
-1.531406098090471790e+00,8.967559619011946648e-01
-2.648701618078026954e+00,2.358610211719998517e+00
-3.018761728296981417e+00,2.505209385454174598e+00
-4.117041019085565523e-01,2.559080975598769570e+00
6.592392025060727079e-01,1.287846408551822641e-01
4.095057639714365649e-01,2.480973226913647078e+00
-3.007558963903703919e+00,4.589247447577625039e+00
-1.218831630941577870e+00,8.858760899289797042e-01
-1.813536335079105388e+00,2.610852592467203692e+00
-2.553460885792481427e+00,8.582967626215856072e-01
-1.112814018111965453e+00,3.183254897144875972e+00
5.250883909603798472e-01,2.338190727833545424e+00
-2.883948284084606684e+00,1.154081188255625667e+00
-8.186548889645681726e-01,2.814520757678548257e+00
-1.000921269133380420e+00,1.893214587365906754e+00
-2.956414711711792265e-01,2.070523404052665661e+00
-4.144252507607169456e+00,2.213371230738878204e+00
-1.974097039596450998e+00,1.077018630857194070e+00
7.114547441543552786e-01,1.751304516495447050e+00
-5.622418378261118121e-01,2.148353599356163990e+00
-1.640020392056315224e+00,1.667031711261528493e+00
-2.353475644536421107e+00,2.626014722610904961e+00
-7.665441538685362488e-01,3.033619637218026632e+00
-3.613749916875255153e+00,2.781665079602718915e+00
-4.034039422385829354e+00,9.754255541250120842e-01
-1.375322649457886293e-01,2.966960557601656667e+00
-1.537010929824923267e+00,1.260614606287775885e+00
-1.892455318981890677e+00,8.714770304523606903e-01
-3.111265191951677167e+00,1.357203121551683545e+00
-1.709876091630241568e+00,3.459211898878333358e+00
-9.143515745899364333e-01,1.058299808571426581e+00
-3.693249081942959755e+00,4.585935587075598896e+00
-1.232886833000162330e+00,1.575179778616164539e+00
-2.066222660207759354e+00,1.180029157651161231e+00
4.498838961489779464e-01,1.573050088019607218e+00
-8.236289600504971276e-01,2.658891651482188312e+00
-1.545862202601051560e+00,3.375215601814945732e+00
-4.225559371495303473e+00,3.616788011543377035e-01
-1.436886328254427081e+00,1.244867449742302234e+00
-2.250808400148347488e+00,1.171879263279517636e+00
-6.612991885004984027e-01,8.742176965567127755e-01
1.427964153440194561e+00,2.483353891555178272e+00
-1.655244231264193733e+00,1.806706654513192678e+00
-9.821466673033292238e-01,2.681826700723047630e+00
-4.372320754288558931e+00,3.540281262017115793e+00
-1.943636028442634167e+00,1.693857528388542866e+00
-6.909570618482515414e+00,1.416940577265909162e+00
-3.321519737634643477e+00,4.129749316359438538e+00
-4.176875145445327675e+00,2.263772898803118938e+00
-3.915668534995718986e+00,1.841656518003828680e+00
-4.512153025768162351e+00,2.622167969451149716e+00
1.867269490741882976e+00,3.185416027141064088e+00
1.562482586406781504e+00,4.424966816091494337e+00
-4.333612157975226253e+00,1.905520382505738519e+00
-2.888164346518176551e+00,2.354175591000871925e+00
-4.749406096730812266e+00,9.486556387995814799e-01
-3.499439419207091007e-01,1.130948216962721631e+00
-5.418702052241881617e+00,1.296945171698209442e+00
-2.961916648114588213e+00,4.092221562202498220e+00
-2.169186377490448514e+00,7.568352837303342628e-01
-2.289709072308115267e+00,1.680446263765622117e+00
-5.073307188292943692e+00,2.478734196962995462e+00
1.782608619569832520e+00,-9.118430799554788635e-02
1.433569614523508839e+00,1.104859857262942668e+00
6.836876953194361839e-01,1.648703583192749011e+00
-3.443943504930579991e-02,7.626397316662998360e-01
1.953341049661925233e-01,3.685410411110739304e+00
-4.646875616872176984e+00,1.624961789463754691e+00
8.952339171972432119e-01,2.826635731214242497e+00
-1.504980738573920451e+00,2.585254739156732207e+00
-4.136555665255320591e+00,4.049748501703080983e-01
1.925715876881500144e+00,3.089050291701350925e+00
-6.495249064789774707e+00,2.691336326024843739e+00
-1.589026970463587318e+00,5.214830332143551850e-01
-1.344544312117861296e+00,1.739629823454242219e+00
-9.300216165436352433e-01,1.638454054208355215e+00
-3.421005869484901041e-01,2.652297602181172387e+00
-1.985695471856528727e+00,3.150197464842541706e+00
-1.807492166538500200e+00,3.095770992073621386e+00
8.472047548933336891e-01,1.228519587770200427e+00
-2.985263434588268261e+00,5.804189088980866718e-01
-2.085058240403467877e-01,1.776588173464056064e+00
-2.031308520795242600e+00,2.091632183615475871e+00
-4.052958697400435462e+00,2.820316816223415124e+00
-2.335975193521228732e+00,1.952681838096563594e+00
-2.165850121999169708e+00,1.379341433130206296e+00
-3.007723274583973705e+00,1.252689055077116587e+00
-3.986683480812854619e+00,1.803097108086142430e+00
-3.706563676460938872e+00,1.470980866993482294e+00
2.254463394422949740e-01,1.279412132370006505e+00
-1.540497108047933494e-02,3.115535574695328158e+00
-2.711009541728793160e+00,3.393128351086412309e+00
-4.194087422648930641e+00,6.443467739797983374e-01
-1.361256033590525050e+00,3.177887493646839978e+00
-3.744405488416368222e+00,1.144538847855098407e+00
-2.619559307506033718e+00,9.433834957294544576e-01
1.073168592620934447e-01,3.288808492857059562e+00
-3.464008953349916098e+00,2.954867231655550874e+00
6.565527805394477667e-02,1.223679768224279929e+00
2.609364124717963307e-01,4.111260943602436768e+00
-4.517560761058223129e+00,1.075622690987259045e+00
1.162455946804122231e+00,2.470535960018489074e+00
-1.813188784232417916e+00,1.060075879555901990e+00
-4.503757537277101264e+00,1.069193984433532973e+00
-2.650869666246482126e+00,1.048533661235975467e+00
-1.344822624887719087e+00,1.527892123300203631e+00
-1.505719337261346880e+00,2.163439580445136734e-02
-1.943441546926450769e+00,1.462807485690159837e+00
-4.248690668145538751e+00,1.474364636166412001e+00
-2.324716159214228917e+00,1.478758843474799356e+00
-2.374577839770133814e+00,2.120741560855968988e+00
-3.464285664247621632e+00,9.264145934231278190e-01
1.096311050933152842e+00,2.147958698614085726e+00
-2.803041517813197991e+00,2.347733612593672525e+00
-2.208393505364641740e+00,1.837815308857745134e+00
-4.373335745358840398e+00,2.888650963342784372e+00
-5.740165778823299370e+00,2.796443464725117956e+00
-2.176313832755317534e+00,2.939106383373093045e+00
3.278788980229424332e+00,3.291994848923261774e+00
-2.409748749424238667e+00,1.423953567043561019e+00
-2.518624831404540743e+00,1.464033589607190988e+00
-2.319656949318404493e+00,1.108888001542494894e+00
3.658652884693491814e-02,3.074298490503933223e+00
-1.184456441652870229e+00,2.458272136420922127e+00
3.471620538652460120e-01,3.005433460846939298e+00
6.784925686444820414e-01,2.905509079123549387e+00
-6.337694313208736219e+00,2.318309867732253338e+00
-7.146273694662754750e-01,1.719189674510694932e+00
-2.887668104363049437e+00,1.664846369141030902e+00
-1.071174214514636347e-01,1.137211797075003528e+00
-2.203770544996634051e+00,9.731495546307906697e-01
1.140921949636481969e+00,1.449539260758870407e+00
3.690511962326752382e-01,2.549968754397045068e+00
-1.967753500172856107e+00,1.751607943748173746e+00
-3.520552287378446721e-01,1.270084811171799943e+00
-1.649433144591017086e+00,2.438902934698754965e+00
-1.372695118154947380e-01,2.857284879870164218e+00
-2.847725300250652403e+00,3.621338553912080371e+00
-2.250411336275718099e+00,1.281126526476354721e+00
4.648694032376104346e+00,2.176821336765343062e+00
-3.748735986692519617e+00,2.085283235283434511e+00
-2.449103221859080470e+00,1.779706416745626019e+00
-6.036369761433961756e-01,2.929760333447239518e+00
-1.562250631109693089e+00,1.657180278539612583e+00
-4.046385455478630711e+00,1.813911873036774036e+00
-3.022543300302864111e+00,2.002716093109481843e+00
-4.648286615487400297e-01,2.028142605059740866e+00
-2.186006971218172446e+00,1.984372740943224800e+00
-5.260595832553089934e+00,1.966024249979551719e+00
-3.316735966736912289e-01,6.940142669803106568e-01
8.361601658388808644e-01,2.413963760994050300e+00
-1.313794725101828931e-01,2.663904831144961349e+00
-1.679982192402301511e+00,1.256529000210826474e+00
-1.920057835382268152e+00,1.558793120557979472e+00
-2.275334959842562732e+00,2.485024047979339290e+00
1.200014221248098867e+00,3.814796447219634956e+00
-9.835846638748373394e-01,3.587982648503670102e+00
-1.443830291785074493e+00,7.978627754436207198e-01
1.318293453376080837e+00,2.119939778025315302e+00
-2.855386083771965566e+00,1.115007791174828400e+00
-6.202823261056371607e-01,2.080438765893898090e+00
2.003815325799910063e+00,2.130032901306993409e+00
-3.822877695369173878e+00,2.657110336972540399e+00
1.209097821294724540e-02,2.235594139249528656e+00
4.890729441463079752e-01,2.724952237736212091e+00
-3.528462509151081505e+00,1.858990898811176740e+00
1.066861906586443975e+00,1.012301950383851512e+00
-2.113900314499097099e+00,3.340512397781523646e+00
-1.347469066404618498e+00,3.345918845350499105e+00
-2.047073146088717266e+00,2.417754153066590472e+00
-1.337842206563563785e+00,1.372965530377523002e+00
-2.122512155536878886e+00,2.439645796418146606e+00
-1.495681354456841028e+00,7.841339672815021977e-01
7.466585914373196076e-01,1.061274612641210702e+00
-2.775096361411221402e+00,1.400462947670995995e+00
-2.213092255426767352e+00,2.828234837047942651e+00
-4.236644798843025583e-02,3.047945782692647043e+00
3.814489216037664221e-01,2.788407516376747886e+00
-1.277414154602299234e+00,1.651291666465288355e+00
-1.035243789112762602e+00,2.297356675314889962e+00
-7.235642699573054948e-01,2.592836102958531619e+00
-3.960201523910615862e-01,9.789177097288428442e-01
-1.319306513583667684e+00,4.187033286533537790e+00
-1.803525273751382940e-04,1.756501904590447749e+00
-2.370898294540362272e+00,1.848054628773614150e+00
-1.989049446197053150e+00,1.028258037517005841e+00
-2.437034096612152645e+00,2.043062577308392580e+00
-2.471801889157672072e-01,1.058800929876358321e+00
-5.038367859696322171e-01,1.909256075954974818e+00
-4.287159733968748832e+00,1.900686446023008402e+00
-1.136970360179576645e-01,8.856483242968380409e-01
-2.812568338771014531e+00,6.307272465724238497e-01
-4.185461194713795408e-01,2.916371199145927573e+00
-2.899861718908701036e+00,2.144884075771610998e+00
9.994043620992991706e-01,2.490090065310417877e+00
-5.422470678859427018e+00,1.766068232625957357e+00
-2.671529149304359585e+00,1.009702891917392709e+00
-8.471867241320865105e-01,2.144543050627730096e+00
-3.850818297817175662e+00,1.432401783936096962e+00
5.482553008736483768e-01,3.109403358724538435e+00
-5.270820123584581296e+00,3.042935783516711457e+00
-3.478630722538008868e+00,1.924611749777659142e+00
-4.141835251503374948e+00,2.456266615673250886e+00
-1.558445116650378104e+00,2.051315586963364801e+00
9.594300239061381852e-01,2.363889836206909401e-01
-5.345411569748322655e+00,1.915125999751125851e+00
-2.768765927969756291e-01,1.367285597218838689e+00
-2.012793405349927234e+00,1.696391802296652429e+00
-3.874627078307552708e+00,2.079912901803601777e+00
-2.690214281472728786e+00,1.440843314892033433e+00
-2.704462064853851544e+00,1.505565385418902169e+00
-2.068236359571892891e+00,2.230498243216245235e+00
4.499978799428219212e-01,1.217450896799572746e+00
-4.853667153697748482e+00,1.958120450411624747e+00
-2.181170103880505806e+00,1.309188021439125382e+00
-9.550760769607231637e-01,8.354561864338450050e-01
1.237586286942668146e+00,1.310486059876929898e+00
-1.475014888382228051e+00,2.583590758363494722e+00
-2.608168462384847786e+00,2.492692180671525204e+00
-8.794118939878297070e-01,2.101567657184089111e+00
-4.252011474730506890e+00,2.922678103312806641e+00
-3.484808962401302779e+00,3.367315531275216767e+00
-2.241374042566199876e-01,2.565310116894795378e+00
-1.871749832465669172e+00,2.885721329557717763e+00
1.040312167898243434e+00,5.687319710326583788e-01
-8.614442201570886581e-01,4.888153943486681641e+00
8.190874630573219406e-03,1.689024645831426863e+00
-4.625643379414308143e+00,1.303212403176833956e+00
-4.251856407753512812e+00,2.069395487302621017e+00
-3.545547429901084513e+00,1.803417602474060022e+00
-5.435752161281673267e+00,1.734191470539194757e+00
-1.025331807651416405e+00,1.519278017571404904e+00
-7.003534160403290798e-01,8.622780115554333769e-01
-7.366323813569124468e-01,2.510349401240628886e+00
-7.310734326508644187e+00,3.865639126074918774e+00
-4.046477350583829846e+00,8.536199704827713841e-01
-9.234994496456190305e-01,1.149017914351134984e+00
-3.178430409307479998e+00,1.861655132696082404e+00
-1.713263000720141704e+00,1.115167657770049559e+00
-3.836099847385593620e+00,3.324703533583166060e+00
-1.744960919636842966e+00,4.696996333464058537e+00
-1.240581451368274468e+00,1.712159042554359134e+00
