x1,x2
1.047711562370292615e+00,9.725255281567040111e-01
2.441167793600928171e+00,1.218972356132346890e+00
1.114478462029055095e+00,6.669858424898059690e-01
-4.178952963768574058e-01,1.515360396996243697e+00
3.970779346605596505e+00,1.457968317930920854e+00
2.333567130011043655e+00,6.164405790292539766e-01
1.342400373016404469e+00,6.417494219625154983e-01
1.111689381313291758e+00,9.100474950735263358e-01
4.460846144568324512e-01,1.711106666488580119e+00
1.807637175231115334e+00,1.908948011329547612e-02
1.626946035494781118e+00,2.938895561129099221e+00
5.186802048062788550e-02,7.853514065272513278e-01
-6.687028412958513357e-01,1.001744980248672867e+00
5.636677936813050405e-01,2.724681666119099788e-01
1.866704467117066057e+00,2.156153520787331246e+00
1.506748465606180476e+00,7.734228006442863679e-01
1.543790644674964074e+00,2.666865155102863483e+00
1.169021160208089327e+00,8.351300983809026857e-01
8.707633797565703659e-01,4.804217662429948188e-01
2.172842023906313091e+00,8.342731737645788792e-01
8.631830649973972758e-01,1.834700798880226857e+00
-1.367208483740750324e+00,-1.016959099933470334e+00
1.147524045230699619e+00,2.531789203156951107e+00
1.266688076150684461e+00,1.572097610859519046e+00
2.025668050047779722e-02,2.098727696263646525e+00
9.409464296297187502e-04,3.524550471372902116e+00
3.763405626385511127e+00,-3.480036460590429925e-02
3.053339817255531496e+00,1.548897510732249128e+00
-2.244103205607124174e-01,2.226521621588295030e+00
4.311416095124581460e+00,-2.952803451477237218e-02
1.089732662410862307e+00,1.095465022340837091e+00
1.479157634067475025e+00,1.936561558854782650e+00
9.231311208741836971e-01,-5.382169477848948169e-01
6.753864381067649081e-01,2.138365715332998462e+00
1.347154224369249809e+00,1.015179539445644652e+00
4.546639633407364656e+00,7.937784287409394013e-01
2.055271442536732884e+00,7.156236263222748306e-02
2.426910556845318645e-01,6.536407925201663804e-01
1.958049161795052395e+00,2.363241275801442498e+00
1.112425869475690998e+00,5.086583599076111017e-01
1.234028516381528107e+00,2.898397465403461215e+00
2.962802415103592768e+00,7.688802648042247778e-02
2.431481792284792665e+00,6.392595054329611726e-01
2.644183855140585848e+00,1.134695153711021920e+00
4.282217718925487304e+00,-4.878955058529061972e-01
2.765286565203646241e-01,2.068530186834254714e+00
1.611372508763299738e+00,2.050751912705801594e+00
3.790637079919640939e-01,6.936742728108773459e-01
4.197040875017028938e+00,4.398882143960476387e-01
3.239395367458757669e+00,-7.827494185903003387e-01
1.826463706755776961e+00,9.516346128860884157e-01
1.405948465772482781e+00,1.522013317146492684e+00
1.533813122703354015e+00,1.566734220250279641e+00
3.001761964215377887e+00,1.526846220060097625e+00
3.042875264584989470e+00,9.540649550006289337e-01
1.975984902312794667e+00,-4.858739154137183824e-01
2.287293606272158719e+00,2.670146497048415668e+00
2.317751049521602713e+00,9.199267155888724012e-01
1.225396660621091094e+00,5.110957179514252768e-02
3.681798020240651503e+00,2.384069735219684905e-01
2.710969981424554920e+00,1.545398104465868006e+00
4.019533798267243441e+00,1.744209832805162730e+00
1.042824900223138673e+00,9.290494394994179839e-01
2.687383430081188962e+00,1.294342738641149904e+00
2.130106391067564164e+00,2.504953723436580404e-01
1.943891635805934603e+00,-3.432376241483048318e-01
1.791118232961836254e+00,5.386605884643487219e-01
1.730294123513129279e+00,1.587761062082045704e+00
3.774245921565868578e+00,-1.552501829607188188e+00
2.341356997129545370e+00,6.722693323765124296e-01
7.221904229001996356e-02,5.166492579352830461e-01
3.083994193327834310e+00,1.380578766973826532e+00
-3.945452185576239224e-01,2.720903459770352306e+00
1.263486836657131462e+00,5.779739119396949398e-01
3.051159801047871767e+00,-2.536826321060918765e-01
2.487420254184582902e+00,1.105469587812644372e+00
3.802780146063032163e+00,1.311420059621959400e+00
2.573625996993871290e+00,-1.335656967458254130e-01
1.702121811037520471e+00,1.610753039123221875e+00
1.489426620379016075e+00,-6.484384404227894194e-01
3.238633999411250741e+00,1.303867331433208987e+00
4.599257656594231136e+00,2.174903075647608652e+00
3.509933653492461669e+00,1.024661172109962326e+00
9.004071309958603386e-01,1.253184877662514740e+00
9.648358558724736689e-01,3.025206636974428154e+00
1.285252625328022091e+00,2.111574885552917280e+00
1.431834919477954715e+00,3.670593310017751243e-01
1.025209270204738843e-01,4.442549124762049662e-01
2.891216753337630951e-01,1.814529873208576172e+00
3.545053270729413786e+00,1.517577861608787604e-01
-1.963005753887747673e-02,2.019162775522258535e+00
6.454168397874027185e-01,8.649624959529575996e-01
8.691064005044193408e-01,7.650651825333822931e-01
-8.724052323736675163e-02,1.809452760574399743e+00
1.128682431571161437e+00,2.225007861496695938e+00
2.282736939919892016e+00,-6.316558175782578388e-01
2.218389878317038821e+00,2.347560628692590967e-02
2.899463293487561266e+00,1.599739552511663998e+00
1.053518310966423899e+00,2.362279967173010142e+00
-3.755496964905113977e-01,8.388970573199109326e-01
3.037626288135938601e+00,1.291044021684518484e+00
2.946792755221763205e+00,3.986713571699322944e-01
1.401911844012001307e+00,5.104163537497653502e-01
1.198970766959397416e+00,1.364308196861845790e+00
1.223814664316898781e+00,6.846903673117543665e-01
3.504461356484141810e+00,3.019461575117248220e-01
3.526657641747468208e+00,6.514732754935543824e-01
3.298048948760726962e+00,-1.087698266014561987e+00
2.970483068237253832e+00,-1.779889526705300540e-01
1.343435013075828355e+00,1.830397362386636306e+00
1.858322138515733579e+00,1.196798192230573932e+00
1.595547188747361123e+00,2.257401259954684658e+00
3.265198983668420318e+00,3.145529112588476117e+00
2.282823624542786423e+00,4.186795832398428896e-01
1.767218295087373381e+00,4.270325051447670939e-01
1.503501625555096144e+00,1.909275846419524747e+00
3.038363463214413418e+00,3.491658457283297601e-02
3.156083105571874547e+00,1.064985047100692750e-01
2.745258032711963114e+00,1.454122791042680163e+00
6.715525247413443033e-01,1.815229799589492821e+00
2.369439240192970697e+00,1.003919015002265436e+00
2.226338024067577415e+00,5.211994640220949382e-01
3.611011536081576878e+00,-4.540841708543876809e-01
3.541443134635920753e+00,5.888315769091758689e-01
4.162892369665252446e+00,1.985339953366356713e+00
1.154332797910002650e-01,1.274903609567618723e+00
1.418467938645046056e+00,1.879867812973287311e+00
3.361708337768107402e+00,2.222687405654967474e+00
2.265955677202037499e+00,7.393945800442048855e-01
1.222514885487642644e+00,8.763433003960687806e-01
1.559287173498579149e+00,1.227951439119383981e+00
3.735148495678181746e+00,-4.533517277539456103e-01
3.137963841987065905e+00,1.303702530046952912e+00
1.361016864440299123e+00,2.306009837478547375e+00
1.512409541104348776e+00,1.885861561383320728e-01
2.101025979883652361e+00,2.123617501319344569e+00
3.352621012634500630e+00,1.330218548457178240e-01
3.636963990863318674e+00,4.021296999484489376e-01
8.297464864307915189e-01,6.415007465771197515e-01
3.061101998182400585e+00,-2.147907672671360846e-01
1.400219213037796173e+00,2.368668603626180591e+00
2.695876304912538046e+00,1.747359541895589619e+00
7.678414180180441750e-01,1.400037944714725757e+00
2.862895727483345532e+00,1.596930933787561901e+00
2.685057716532606609e+00,-2.821752626103910533e-01
1.248129942444005103e+00,2.671033088409672018e+00
1.133635892496264397e+00,1.368565066159422638e+00
2.922874012583344339e+00,5.713078533945048498e-02
1.904063185260268742e+00,1.131507310665334831e+00
2.928066674320402019e+00,7.074736067976832299e-01
3.378718957361119823e+00,-7.752575931356022743e-01
-5.026842046861177415e-01,2.901335741635338472e+00
2.496693950839552478e+00,1.278145565507964321e+00
1.962321286220503280e+00,1.160102741636784618e+00
1.939783812440105670e-01,1.865672614332279045e+00
-4.080919109297993508e-01,2.705296933276872373e+00
5.320177559212575513e-01,1.531548940017150917e+00
6.376476239376291932e-01,-7.761869274017692000e-01
2.082075444405681708e+00,7.525850200972445947e-01
1.799368013864891536e+00,1.998891575602598447e+00
2.761159595903294850e+00,1.488609024530521241e+00
7.491191327103439157e-01,1.217974095867770501e+00
1.585215382489824520e+00,2.657397172106604089e+00
7.338486153733461137e-01,2.590644095282890191e-01
2.476627088983234248e+00,2.088570873417688212e+00
4.072274338008752714e+00,7.416309606266651144e-01
1.459092654593296068e+00,1.543556848418312644e+00
7.473861011606288685e-01,9.801495831164308559e-01
1.331016102000600831e+00,-5.975353602680866238e-02
2.778123450350086898e+00,5.581561075732286437e-01
1.092538426333283574e+00,-4.444709201476273464e-01
3.072867184125334550e+00,1.187718511216032891e+00
1.314076505778063009e+00,2.073252952978264396e+00
7.351605232956728297e-01,-7.104017106155247063e-02
4.141283284726522851e+00,-2.412851767143657788e-01
1.703689105607366638e+00,4.419263549315295414e-01
8.240105128300316828e-01,1.153526134361744226e-01
1.510593213270988500e+00,1.646691787951946262e+00
-9.510828616795703461e-01,7.837163299912800474e-01
1.729237929643634653e+00,6.577141813944011872e-01
2.700615035610088199e+00,2.675871892085564863e+00
2.236506406698051563e+00,1.072465918625347570e+00
2.855396356225620380e+00,1.315892905448765360e+00
2.201934982887280956e+00,-4.467876677409619024e-01
-4.701380160705306288e-01,2.314456609889193217e+00
1.011779818173752510e+00,1.133014607297867515e+00
4.283597917998779536e+00,1.268540092062383495e-01
9.441510251664866349e-01,1.782965621581001248e+00
2.304278643696770601e+00,2.407403504758901747e+00
1.463933871599630843e+00,2.235190682997369116e+00
2.633573488969557452e+00,1.700236350724893875e+00
1.432042974358550547e+00,1.609279248419409170e+00
1.667845062632138831e+00,3.736530965022257789e-01
2.279345168103811048e+00,-3.186399901306065097e-01
2.935268750757505263e+00,1.477635681345615959e-01
2.700668163635413066e+00,4.081763417856943965e-01
3.286435438240732587e+00,1.613287584814472986e+00
1.417293615876723312e+00,2.207031534998373346e+00
3.974557043975006643e+00,8.531167564815400617e-02
-8.721869563391586588e-01,2.125337368359160095e+00
1.943576107891577420e+00,1.048546543502712591e+00
2.008502371683070553e+00,2.132471040738067813e+00
2.665118015177932786e+00,1.190772741840471216e+00
1.125430612433574673e+00,2.927190387482789813e-01
2.928846158244300391e+00,7.683259381366187579e-01
2.065414368004737877e+00,6.705953026546711548e-01
6.854432567859016778e-01,1.520771259046196588e+00
2.596282766907177741e+00,1.083942434170067415e+00
2.405192733685102890e+00,1.741515352417198237e+00
1.148782353724695948e+00,1.109003451103761639e+00
1.404910450236339425e+00,9.481434267935423543e-01
2.362605977318800843e+00,1.723903794390895694e+00
2.419658990218961137e+00,1.482209208609882811e+00
1.491834871954571762e+00,4.756429823078573982e-01
2.051544872915660900e+00,1.375263673465852987e+00
8.688163429654951475e-01,2.138247352421361214e+00
2.213898057714400736e+00,1.028161359993059909e+00
1.294806056233178015e+00,1.806590511656015918e+00
2.469013184172339948e+00,4.539053628212548208e-01
1.046794332328614630e+00,1.101791285662708120e+00
2.428578905376581609e-01,4.110950305412617301e-01
1.703211489892774599e+00,1.018639915883527314e+00
2.560048516958970399e-01,1.595214640976358567e+00
4.400313237298552060e-01,2.288601230116879215e+00
1.335454296806646957e+00,2.116384788607298617e+00
3.859054800326996215e+00,1.193764490089603836e+00
4.557105178096623188e-01,1.592999673983578557e+00
3.345259656168377393e+00,1.897245906828398443e+00
6.257979704137934807e-01,2.453952792923928872e+00
1.076846012088676030e+00,1.527265679055311409e+00
2.730571249100789633e+00,2.135978691446908773e+00
1.494295418056484692e+00,9.220202482361250507e-02
4.148613875103093207e-01,2.351348439684961988e+00
2.032913170384734514e+00,1.729687374294521351e+00
9.451232641215105978e-01,-1.297492101411308330e-01
2.343329574581191288e+00,1.957126145109716830e+00
3.090529161506608613e+00,-5.195693693766800791e-02
1.600086582431337057e+00,5.162032418573822001e-01
5.784458916497901004e-01,1.943946465543798130e+00
1.571291835047427865e+00,1.004710195644736404e+00
3.666114086345837464e+00,-9.919498488420144255e-01
2.533030026832495452e+00,7.796194958319995205e-01
8.516940138477027133e-01,6.228214005502282768e-01
2.107061565325138552e+00,2.359775073722132799e+00
1.545402679702454041e+00,1.573371143607415590e+00
-4.626427859606123683e-01,1.746462781582609036e+00
1.402073417682847101e+00,2.278279279993707718e+00
1.432895802174529720e+00,-5.079372976242919613e-01
6.304028170939772746e-01,1.988328154987800467e+00
2.271251391846277112e+00,-8.141713128151693013e-01
1.561106661981886079e+00,-1.507533347444200533e+00
4.869778004302482977e-02,1.226051063025235255e+00
1.085588136954492633e+00,1.175854399898799141e-01
4.248201258454342266e+00,9.512652582618785768e-02
1.712263954500933272e+00,2.228936589089075326e+00
2.547326928120409395e+00,7.110907717631947955e-01
1.237383110373794892e+00,1.657538707003745948e+00
8.114159756913130739e-01,3.076249633717304643e+00
1.453404396047814462e+00,5.709279536218070383e-01
3.189738129989837745e+00,2.035850133104445625e+00
2.323558740898824304e+00,1.424381850260301174e+00
-6.354795401721347048e-01,1.956401255512985715e+00
2.804285740781985226e+00,1.418784595140233806e+00
2.597190360545651444e+00,9.695323322406234068e-01
8.329008554482242310e-02,2.157606052306730859e+00
3.011609690392367256e+00,-9.071665647780595698e-01
2.661178016666753798e+00,1.161135075437397690e+00
2.071053563456600077e+00,1.595902931718693907e+00
3.938466968771735299e+00,1.123047550684354245e+00
3.967196090137117714e+00,-6.922445272318777931e-01
2.526235410187406494e+00,1.119512653851622019e+00
-1.816957239702507998e-01,3.089485588624890422e+00
2.384684926621114975e+00,-5.509982093487519883e-02
2.099250156800612555e+00,7.509235332179493572e-01
4.414487685731939948e+00,-1.960435830336284102e+00
1.361388591747032528e+00,2.198905287605253278e+00
1.810048544124788439e+00,-3.747818599740446732e-01
1.609912833964031398e+00,8.383061795552950723e-01
1.402951884366982149e+00,1.490971180179297528e+00
7.087823107703237202e-01,1.336581414150653790e+00
2.423227950238177719e+00,-3.205411030043310294e-01
2.989615343678165615e+00,1.216927609394144350e+00
4.821376691530629977e-01,6.833065188792157851e-01
7.139801494833788453e-01,1.474992271911038211e+00
2.533704470632530903e+00,6.682110204874300852e-01
9.012652323875014471e-01,1.454395122737943691e+00
2.753866223625844878e+00,7.155258912396520454e-01
1.760986568364810712e+00,1.731843968222336327e-01
2.547137834506300713e+00,6.740596242085286072e-01
8.406581512930333400e-01,8.224086118491944486e-01
1.752663181587537311e+00,2.976849273804814677e-01
2.306636460996958071e+00,9.709522113647034436e-01
2.004717843838875080e+00,9.204424388864251849e-01
3.387692990155925621e+00,1.335678578073528966e+00
1.539026022911992087e+00,6.581556710181161174e-01
1.014950021731742424e+00,7.679986413691248792e-01
2.760860480263054306e+00,1.680076169527930707e+00
2.547040694845941200e+00,1.655460447083143993e+00
3.868439638824499038e+00,3.442801945557105725e-02
9.120127186947351028e-01,1.951853348324501525e+00
8.232658658255944673e-01,2.796988393765611036e+00
3.453390502184975119e+00,2.115280437548682890e+00
2.003546823468352223e+00,1.660715411246509454e-01
2.007374534037223768e+00,1.916080574413558946e-02
2.710430897540315520e+00,1.643788713543052449e+00
-1.250786373105090554e-01,-1.189792042038209097e-01
1.727057173202907414e+00,4.151970672483923375e-01
4.964069886789214792e+00,1.650592765033824794e+00
1.573015727576285050e+00,-6.522662796608702518e-01
3.696586936275806146e+00,1.671608453597614563e+00
2.027597803271281585e+00,1.581584546927039980e+00
1.839995481482059159e+00,1.903757825346094057e-01
3.242514384275396289e+00,1.139005756585123930e+00
4.376931436014686483e+00,2.138738096607510908e-01
2.972910301850535841e+00,8.575869501330335432e-02
1.797859607159554951e+00,2.666140137481135319e+00
5.159111678191262484e+00,2.112030435520867222e+00
9.393268674532737617e-01,2.070241317539236459e-01
2.067327495751207778e+00,1.238312690621829137e+00
1.079734046049074081e+00,1.934799674714477780e+00
4.190752787834205684e+00,8.670360636939957732e-01
4.578030785908591582e+00,7.997898036137146560e-01
1.249903251062055354e+00,-2.727768872552476243e-01
2.166060263935765118e+00,4.643799485536609373e-01
1.289026630618538727e+00,1.254448798739308923e+00
4.097786999587128776e+00,-1.086924052833615484e-01
1.934811757187316461e+00,2.065143266865435479e+00
2.030355826522028728e+00,3.063110550375012231e-01
3.938570136217609541e-01,5.947811301670771211e-01
3.143375836802233980e+00,-2.277713702605155266e-01
2.735572484768063806e+00,-3.827614565236752142e-01
4.194584356871149389e-01,5.341526058306298452e-01
1.735151508627519101e+00,2.766500528917769763e+00
3.492786955885034850e+00,1.953861243971623862e+00
2.200770042186177999e+00,3.188932309652605657e-01
1.180006803972484253e+00,4.644789302489102933e-01
1.313283755876327064e+00,2.923486838994022730e+00
-2.640909243125570960e-01,4.394353984633257326e+00
3.913669890310217170e+00,6.650701507199258122e-01
3.547788585268328632e+00,1.499571573740932084e+00
2.935973559609522443e+00,8.198576516973385964e-01
3.071000960542261460e+00,9.798593818902363584e-01
1.580764957745825816e+00,1.495646250375174624e+00
1.813358844542445336e+00,7.549113802051574673e-01
1.622722091199249039e+00,-5.124843651680310863e-02
4.653813729116889064e-01,7.184036032348204426e-01
1.835426057986444537e+00,-9.808141673481087786e-01
1.109570456641130853e+00,2.226512456840660903e+00
1.075156900688423400e+00,5.779361983581263740e-01
2.403369076360730716e+00,1.983287877216909356e-01
7.689204708847767744e-01,3.259818597735499868e-01
3.096155115110347467e+00,2.161361466483498806e+00
1.265561714324891618e+00,-7.761888797205962476e-03
2.101908368798701687e+00,5.394819980868676979e-01
1.430722302134598056e+00,3.352222041508678085e+00
3.557412335100694101e+00,1.530064416840177799e+00
3.551044162234155976e+00,2.415180117855809439e+00
1.320262666004939911e+00,2.225560725483813229e+00
2.721754559912379356e+00,1.593959793846769335e+00
3.975518383559464297e-01,-7.246025154487778508e-01
2.184342590792325733e+00,1.814763077678006598e-01
1.039997656409123561e+00,2.056684272561883464e+00
1.674219733516447928e+00,1.097145571001891362e+00
4.194521145110161608e-01,9.211585087787866888e-01
3.225206019701062132e+00,5.188384362987341625e-01
1.823914545989566927e+00,1.702951363431715492e+00
3.399967509100420671e+00,-1.067642433778594580e+00
-1.532751720931697648e-01,4.084294244705363175e-01
1.202042229958230291e+00,1.682407328742939523e+00
8.778820927157766629e-01,2.442106663904524577e+00
1.286404902419485241e+00,1.602086320245100559e+00
2.480073653226187780e+00,1.727670638929297509e+00
1.946521322394105358e+00,1.884197399358896297e+00
1.681892804258591001e+00,1.126069358809423715e+00
2.102282180550038682e+00,1.487959629238062575e+00
6.660827914473330669e-01,1.695153408157278330e-01
7.884494529499992410e-01,1.091456240550916057e+00
2.818826716771245522e+00,-5.412667451707995347e-01
1.632486467830880361e+00,-3.352472011019698162e-01
2.593038892276411378e+00,1.395917448003193950e+00
2.580944980824246393e+00,-5.219567287754789398e-01
3.228216068442069542e+00,-2.129586270729855180e-01
2.370663397094175728e+00,-6.764609844244939829e-02
3.186905029805056522e+00,-8.795907499125388274e-01
-5.553141471200646606e-01,1.787763757008180576e+00
2.907850314731734720e+00,1.114668697729162883e+00
2.044447196009432588e+00,9.293117068065165354e-01
3.129446977223852233e+00,1.089038705444691058e+00
5.414544362282556200e-01,2.917884237058511410e+00
2.339780410008771128e+00,1.885597953707943031e+00
3.631966223685857642e+00,1.626755057465582910e+00
1.166476413345126861e+00,1.445507218286034457e+00
3.160601253561343249e+00,3.604934563087776045e-01
1.599057050902292776e+00,2.309837612573663712e+00
5.118142031676014003e-01,7.474837170671724262e-01
2.382867837904191877e+00,1.870194838018935268e+00
1.947449067681049417e+00,7.935576080342396921e-01
1.679257538324530952e+00,1.624870084071868614e+00
2.309980081527832851e+00,5.226112799125710584e-01
2.451210260305567434e+00,2.630958693663409953e-01
2.135178105982160623e+00,1.438711949549968061e+00
8.317727286581930723e-01,5.035055128187710949e-01
2.136813747572106958e+00,1.363698779520839288e+00
3.413515303415406876e+00,7.615929461226443875e-01
3.230906500093585265e+00,5.387431449189894472e-02
9.692918395499376949e-01,6.063686634441343148e-01
3.242997039785469937e+00,1.338637267128282016e+00
-9.252198797108777129e-01,1.950570978745494788e+00
1.292587048597979571e+00,1.945084331370970698e+00
2.185637377120609681e+00,9.861487854835064848e-01
3.851385976182512216e+00,1.907665550612140937e+00
2.343329940431554625e+00,-1.493047986935136517e-01
1.868341771428986942e+00,9.074861471647607258e-01
1.899656819077345737e+00,5.012722027127933799e-01
2.258548140275929761e+00,6.496378791132461084e-01
2.328349200691480991e+00,-5.357446530587939293e-02
3.385657824708200536e+00,1.123151859069574154e+00
3.662332253692142103e-01,2.148099966716978670e+00
2.686274603700220531e+00,1.408286069544619767e+00
1.660038274860796692e+00,1.477328539016850018e-01
1.587607191992179478e+00,1.879758782710485576e+00
2.709828276337897357e+00,8.808592910928447761e-02
2.379845393632975981e+00,2.343127235727804791e+00
2.831169472208556748e+00,1.153517191553125487e+00
3.298017764893604209e+00,4.429935145648509209e-01
3.934613269264489954e+00,-1.748357275365659547e-01
2.907841759974917117e+00,8.318560006363071579e-01
1.738546883068052384e+00,1.276760237701664913e+00
3.666106035324665502e+00,1.776516766064050623e+00
3.064886082227109565e+00,-7.964702414284952070e-02
2.201534115028819016e+00,9.040997225181359731e-01
2.278007848490419818e+00,-2.326723590448855905e-01
2.240789906578575241e+00,-3.785615158936570523e-01
1.421817523687727070e+00,4.294401716481407449e-01
1.495010180713732817e+00,6.770159970830432750e-01
1.871842829056631352e+00,2.495573334365671858e+00
2.995283661050164081e+00,1.227162522611831008e+00
2.969270564933208956e+00,5.349174052551297631e-01
1.068474342317952797e+00,5.637774956150580774e-01
2.246302586010969993e+00,3.254786384007256839e+00
5.797080513252486078e-01,-9.685061689700176224e-01
1.972993813030978982e+00,1.099222853073426709e+00
2.103918678402169284e+00,7.976102454545148657e-01
2.183426600290208519e+00,1.683964728035194147e+00
9.568034013222714851e-01,5.632421226336125075e-01
-1.014087511485715964e+00,6.162784515454128309e-01
1.035885621452277139e-01,1.487226693418080448e+00
3.557750474261688112e+00,3.624063861294215538e-01
1.059497541369405660e+00,2.871265666857389931e+00
3.560358565820895826e+00,-1.476475076537786535e-01
2.295718264349260629e+00,1.801617259433933249e+00
2.368860670011279090e+00,-2.254586378010834391e-01
2.201438385164533607e-02,3.000033224748833049e+00
2.207812667713542343e+00,1.760085805892235289e-01
4.199232073214717254e+00,-1.000464856573304306e+00
2.518325663255187141e+00,6.805486467548075291e-01
2.294474036818366702e+00,1.236146776378692858e+00
1.457706331216624740e+00,6.700528816964956835e-01
1.870766562590908455e+00,2.204835565096537664e+00
3.351622577239168788e+00,1.660964458729413007e+00
9.249837989998881405e-01,1.207857109676839569e+00
2.995928845336132795e+00,1.021193002160448282e+00
2.227426004772506296e+00,1.576613198754658551e+00
2.188708893250957299e+00,6.528664140866278220e-01
3.659324087803479841e+00,-7.807689399382766737e-01
1.803220330797637549e+00,1.266633432607827014e+00
3.141588043723940515e+00,-9.710633266591335300e-01
2.680353667160316533e+00,2.056986963899233301e-01
3.592394504558394708e+00,7.262434945473195125e-02
2.734726228869621245e+00,8.519794912386822183e-01
2.052579399648705838e+00,1.387054166899468477e+00
3.105153331350484880e+00,3.928865449048722924e-01
4.017275343990899472e+00,2.125406401763925146e+00
6.872602165077534853e-01,1.917562632053542160e+00
2.304193768240581086e-01,2.808275836729393848e+00
4.163846801645030737e+00,3.150020886518656305e-01
3.877173013417325009e+00,-5.758617949863502616e-01
2.464132778779335009e+00,1.364088047061291942e+00
2.083965166899678589e+00,2.477859183466873949e-01
4.174638910942530146e+00,5.671808727862814870e-01
2.647966493056576276e+00,-1.535866582606115749e-01
3.042818567071776670e+00,1.353268604455677204e+00
2.031809794947151193e+00,3.803845389249057574e-01
1.016825488579164549e+00,2.693149903096344389e+00
3.184924983981591851e+00,-4.552204112449025342e-01
3.433349229274138992e+00,8.431293028331352524e-01
2.142743130340018176e+00,2.252249398810052483e+00
3.774981369694326627e+00,-5.636623124088477876e-01
1.214611593044816029e+00,2.417753636924129701e+00
8.279529512541179415e-01,1.351338502908148387e+00
-1.538816345448656975e-01,1.903059954593315339e+00
7.020454436140848298e-01,4.166183634388125334e-01
2.579656918053447878e+00,1.370900805693887170e+00
3.022198437945400329e+00,2.142439675148467559e-01
2.671384157858947894e+00,9.377479990664321363e-01
1.009227859291961682e+00,2.622552479776952161e+00
1.502920028697276589e+00,1.453888187388191033e+00
7.308117687279325203e-01,6.311363429974244932e-01
2.996788995434085390e+00,4.691047487595518817e-01
6.556670151573236183e-01,-8.318718721536690897e-01
